"","STAT_UNIT","UNIT_MEASURE","EDU_LEVEL","EDU_CAT","SECTOR_EDU","EXPENDITURE_TYPE","SOURCE_FUND","FUND_FLOW","TEACH_EXPERIENCE","CONTRACT_TYPE","REF_AREA","TIME_PERIOD","OBS_VALUE","UNIT_MULT","FREQ","DECIMALS","OBS_STATUS"
"9041","XUNIT","USD_CONST","L2","_T","_T","_T","GOV","FFNTP","_Z","_Z","CO","2016","961.09567","0","A","5","A"
"9042","XUNIT","USD_CONST","L2","_T","_T","_T","GOV","FFNTP","_Z","_Z","CO","2017","1027.55308","0","A","5","A"
"9043","EDU_EXP","GOV_EXP_EDU","_X","_T","_T","_T","GOV","_T","_Z","_Z","AZ","2016","0","0","A","5","A"
"9044","XUNIT","USD","L02","_T","_T","_T","GOV","FFNTR","_Z","_Z","CV","2016","39.39418","0","A","5","A"
"9045","XUNIT","USD","L02","_T","_T","_T","GOV","FFNTR","_Z","_Z","CV","2017","40.82779","0","A","5","A"
"9046","EDU_EXP","PPP_CONST","L2_3","_T","_T","_T","GOV","_T","_Z","_Z","CV","2016","77.36378","0","A","5","A"
"9047","EDU_EXP","PPP_CONST","L2_3","_T","_T","_T","GOV","_T","_Z","_Z","CV","2017","76.49215","0","A","5","A"
"9048","XUNIT","USD","L2","_T","_T","CUR","GOV","FFNTP","_Z","_Z","IR","2017","666.97434","0","A","5","A"
"9049","EDU_EXP","GOV_EXP_EDU","L4","_T","_T","_T","GOV","_T","_Z","_Z","BY","2016","4.59044","0","A","5","A"
"9050","EDU_EXP","GOV_EXP_EDU","L4","_T","_T","_T","GOV","_T","_Z","_Z","BY","2017","4.29479","0","A","5","A"
"9051","EDU_EXP","GNI","L5T8","_T","_T","_T","GOV","_T","_Z","_Z","ML","2016","0.69048","0","A","5","A"
"9052","EDU_EXP","USD_CONST","_T","_T","_T","_T","GOV","_T","_Z","_Z","BY","2016","2360.62276","0","A","5","A"
"9053","EDU_EXP","USD_CONST","_T","_T","_T","_T","GOV","_T","_Z","_Z","BY","2017","2355.95379","0","A","5","A"
"9054","EDU_EXP","GDP","L1","_T","_T","_T","GOV","_T","_Z","_Z","AD","2016","0.70031","0","A","5","A"
"9055","EDU_EXP","GDP","L1","_T","_T","_T","GOV","_T","_Z","_Z","AD","2017","0.70455","0","A","5","A"
"9056","XUNIT","USD","L1","_T","_T","_T","GOV","FFNTR","_Z","_Z","CO","2016","1024.24854","0","A","5","A"
"9057","XUNIT","USD","L1","_T","_T","_T","GOV","FFNTR","_Z","_Z","CO","2017","1137.92849","0","A","5","A"
"9058","EDU_EXP","USD","L1","_T","_T","_T","GOV","_T","_Z","_Z","SC","2016","19.26027","0","A","5","A"
"9059","EDU_EXP","EXP_T","L02","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","MY","2016","15.08302","0","A","5","A"
"9060","EDU_EXP","EXP_T","L02","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","MY","2017","17.32754","0","A","5","A"
"9061","XUNIT","PPP","L02","_T","_T","_T","GOV","FFNTP","_Z","_Z","CH","2016","12586.04821","0","A","5","A"
"9062","EDU_EXP","EXP_T","L2_3","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","DO","2016","9.89455","0","A","5","A"
"9063","EDU_EXP","EXP_T","L2_3","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","DO","2017","10.09001","0","A","5","A"
"9064","EDU_EXP","GOV_EXP_T","L02","_T","_T","_T","GOV","_T","_Z","_Z","NE","2016","1.56519","0","A","5","A"
"9065","EDU_EXP","GOV_EXP_T","L02","_T","_T","_T","GOV","_T","_Z","_Z","NE","2017","1.42621","0","A","5","A"
"9066","XUNIT","PPP_CONST","L1","_T","_T","_T","HH","FFNTR","_Z","_Z","DO","2016","1536.14201","0","A","5","A"
"9067","XUNIT","PPP_CONST","L1","_T","_T","_T","HH","FFNTR","_Z","_Z","DO","2017","1580.45771","0","A","5","A"
"9068","EDU_EXP","CUR_EXP","L02","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","MM","2017","0","0","A","5","Z"
"9069","EDU_EXP","GOV_EXP_T","L4","_T","_T","_T","GOV","_T","_Z","_Z","MY","2016","0","0","A","5","Z"
"9070","EDU_EXP","GOV_EXP_T","L4","_T","_T","_T","GOV","_T","_Z","_Z","MY","2017","0","0","A","5","Z"
"9071","EDU_EXP","EXP_T","L4","_T","INST_PUB","CUR","GOV","FFNTP","_Z","_Z","NE","2016","99.97702","0","A","5","A"
"9072","EDU_EXP","EXP_T","L4","_T","INST_PUB","CUR","GOV","FFNTP","_Z","_Z","NE","2017","99.97060","0","A","5","A"
"9073","EDU_EXP","GOV_EXP_EDU","L02","_T","_T","_T","GOV","_T","_Z","_Z","ML","2016","0.32055","0","A","5","A"
"9074","EDU_EXP","EXP_T","L1","_T","INST_PUB","CUR","GOV","FFNTP","_Z","_Z","PY","2016","93.42439","0","A","5","A"
"9075","XUNIT","USD","L2","_T","_T","_T","GOV","FFNTR","_Z","_Z","NA","2016","0","0","A","5","A"
"9076","XUNIT","USD","L2","_T","_T","_T","GOV","FFNTR","_Z","_Z","NA","2017","0","0","A","5","A"
"9077","EDU_EXP","EXP_T","L2_3","_T","INST_PUB","CAP","GOV","FFNTP","_Z","_Z","SC","2016","6.98993","0","A","5","A"
"9078","XUNIT","USD","L5T8","_T","_T","CUR","GOV","FFNTP","_Z","_Z","MD","2016","689.42061","0","A","5","A"
"9079","XUNIT","USD","L5T8","_T","_T","CUR","GOV","FFNTP","_Z","_Z","MD","2017","794.56117","0","A","5","A"
"9080","EDU_EXP","GOV_EXP_T","L5T8","_T","_T","_T","GOV","_T","_Z","_Z","SG","2016","5.60224","0","A","5","A"
"9081","EDU_EXP","GOV_EXP_T","L5T8","_T","_T","_T","GOV","_T","_Z","_Z","NE","2016","3.29696","0","A","5","A"
"9082","EDU_EXP","GOV_EXP_T","L5T8","_T","_T","_T","GOV","_T","_Z","_Z","NE","2017","3.08164","0","A","5","A"
"9083","XUNIT","USD","L5T8","_T","_T","CUR","GOV","FFNTP","_Z","_Z","CH","2016","30711.39712","0","A","5","A"
"9084","XUNIT","USD_CONST","L2_3","_T","_T","_T","GOV","FFNTP","_Z","_Z","BB","2016","4504.89026","0","A","5","A"
"9085","XUNIT","PPP","L3","_T","_T","CUR","GOV","FFNTP","_Z","_Z","PY","2016","1661.41280","0","A","5","A"
"9086","EDU_EXP","EXP_T","L4","_T","INST_PUB","CUR","GOV","FFNTP","_Z","_Z","MN","2017","90.76860","0","A","5","A"
"9087","XUNIT","USD_CONST","L02","_T","_T","CUR","GOV","FFNTP","_Z","_Z","JM","2016","274.54080","0","A","5","A"
"9088","XUNIT","USD_CONST","L02","_T","_T","CUR","GOV","FFNTP","_Z","_Z","JM","2017","263.13655","0","A","5","A"
"9089","EDU_EXP","GOV_EXP_EDU","L2_3","_T","_T","_T","GOV","_T","_Z","_Z","KZ","2016","68.56174","0","A","5","A"
"9090","EDU_EXP","GOV_EXP_EDU","L2_3","_T","_T","_T","GOV","_T","_Z","_Z","KZ","2017","68.79283","0","A","5","A"
"9091","EDU_EXP","GOV_EXP_EDU","L2","_T","_T","CUR_TRF","GOV","_T","_Z","_Z","AD","2016","98.70664","0","A","5","A"
"9092","EDU_EXP","GOV_EXP_EDU","L2","_T","_T","CUR_TRF","GOV","_T","_Z","_Z","AD","2017","98.93480","0","A","5","A"
"9093","EDU_EXP","EXP_T","L5T8","_T","INST_PUB","CAP","GOV","FFNTP","_Z","_Z","GN","2016","27.02321","0","A","5","A"
"9094","EDU_EXP","EXP_T","L5T8","_T","INST_PUB","CAP","GOV","FFNTP","_Z","_Z","GN","2017","27.02321","0","A","5","A"
"9095","EDU_EXP","CUR_EXP","L4","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","EC","2016","0","0","A","5","Z"
"9096","XUNIT","GDP_CAP","L2_3","_T","_T","_T","GOV","FFNTP","_Z","_Z","PE","2016","14.33485","0","A","5","A"
"9097","XUNIT","GDP_CAP","L2_3","_T","_T","_T","GOV","FFNTP","_Z","_Z","PE","2017","15.36145","0","A","5","A"
"9098","EDU_EXP","GDP","_T","_T","_T","_T","GOV","FFNTR","_Z","_Z","CO","2016","4.52091","0","A","5","A"
"9099","EDU_EXP","GDP","_T","_T","_T","_T","GOV","FFNTR","_Z","_Z","CO","2017","4.39972","0","A","5","A"
"9100","XUNIT","PPP","L2_3","_T","_T","CUR","GOV","FFNTP","_Z","_Z","MO","2016","40194.89188","0","A","5","A"
"9101","EDU_EXP","GOV_EXP_EDU","_X","_T","_T","_T","GOV","_T","_Z","_Z","RS","2016","1.74404","0","A","5","A"
"9102","EDU_EXP","GOV_EXP_EDU","L4","_T","_T","CUR_TRF","GOV","_T","_Z","_Z","MU","2016","98.38745","0","A","5","A"
"9103","EDU_EXP","GOV_EXP_EDU","L4","_T","_T","CUR_TRF","GOV","_T","_Z","_Z","MU","2017","96.80269","0","A","5","A"
"9104","EDU_EXP","GNI","L5T8","_T","_T","_T","GOV","_T","_Z","_Z","AM","2016","0.35606","0","A","5","A"
"9105","EDU_EXP","GDP","L5T8","_T","_T","_T","GOV","_T","_Z","_Z","MO","2016","1.21084","0","A","5","A"
"9106","EDU_EXP","EXP_T","_T","_T","INST_PUB","CAP","GOV","FFNTP","_Z","_Z","PE","2016","18.22336","0","A","5","A"
"9107","EDU_EXP","EXP_T","_T","_T","INST_PUB","CAP","GOV","FFNTP","_Z","_Z","PE","2017","18.07659","0","A","5","A"
"9108","EDU_EXP","EXP_T","_T","_T","INST_PUB","CUR_COMPT","GOV","FFNTP","_T","_T","ML","2016","45.13170","0","A","5","A"
"9109","EDU_EXP","CUR_EXP","L5T8","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","BY","2016","71.23519","0","A","5","A"
"9110","EDU_EXP","CUR_EXP","L5T8","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","BY","2017","71.90399","0","A","5","A"
"9111","EDU_EXP","PPP_CONST","L2_3","_T","_T","_T","GOV","_T","_Z","_Z","BZ","2016","91.50134","0","A","5","A"
"9112","EDU_EXP","PPP_CONST","L2_3","_T","_T","_T","GOV","_T","_Z","_Z","BZ","2017","89.89346","0","A","5","A"
"9113","EDU_EXP","PPP","L4","_T","_T","_T","GOV","_T","_Z","_Z","GN","2016","0","0","A","5","Z"
"9114","EDU_EXP","PPP","L4","_T","_T","_T","GOV","_T","_Z","_Z","GN","2017","0","0","A","5","Z"
"9115","XUNIT","PPP_CONST","L02","_T","_T","_T","GOV","FFNTR","_Z","_Z","GB","2016","3866.73420","0","A","5","A"
"9116","XUNIT","PPP","L2_3","_T","_T","_T","HH","FFNTR","_Z","_Z","CV","2016","100.08684","0","A","5","A"
"9117","EDU_EXP","GDP","L02","_T","INST_T","_T","GOV","_T","_Z","_Z","OM","2016","0","0","A","5","A"
"9118","XUNIT","GDP_CAP","L5T8","_T","_T","_T","GOV","FFNTR","_Z","_Z","CO","2016","21.10680","0","A","5","A"
"9119","XUNIT","GDP_CAP","L5T8","_T","_T","_T","GOV","FFNTR","_Z","_Z","CO","2017","16.29941","0","A","5","A"
"9120","XUNIT","USD","L2","_T","_T","CUR","GOV","FFNTP","_Z","_Z","NE","2016","66.32971","0","A","5","A"
"9121","XUNIT","USD","L2","_T","_T","CUR","GOV","FFNTP","_Z","_Z","NE","2017","61.45570","0","A","5","A"
"9122","EDU_EXP","EXP_T","_T","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","GB","2016","9.90795","0","A","5","A"
"9123","EDU_EXP","GOV_EXP_T","_X","_T","_T","_T","GOV","_T","_Z","_Z","VC","2016","2.71072","0","A","5","A"
"9124","EDU_EXP","GOV_EXP_T","_X","_T","_T","_T","GOV","_T","_Z","_Z","VC","2017","2.96468","0","A","5","A"
"9125","XUNIT","USD_CONST","L4","_T","_T","CUR","GOV","FFNTP","_Z","_Z","GB","2016","0","0","A","5","Z"
"9126","EDU_EXP","USD_CONST","L1","_T","_T","_T","GOV","_T","_Z","_Z","WS","2016","12.15615","0","A","5","A"
"9127","EDU_EXP","CUR_EXP","L1","_T","INST_PUB","CUR_TM","GOV","FFNTP","_Z","_Z","GT","2016","0.00031","0","A","5","A"
"9128","EDU_EXP","CUR_EXP","L1","_T","INST_PUB","CUR_TM","GOV","FFNTP","_Z","_Z","GT","2017","0.85423","0","A","5","A"
"9129","EDU_EXP","CUR_EXP","_X","_T","_T","CUR","GOV","_T","_Z","_Z","RS","2016","1.73142","0","A","5","A"
"9130","EDU_EXP","EXP_T","L5T8","_T","INST_PUB","CAP","GOV","FFNTP","_Z","_Z","BY","2016","3.94895","0","A","5","A"
"9131","EDU_EXP","EXP_T","L5T8","_T","INST_PUB","CAP","GOV","FFNTP","_Z","_Z","BY","2017","5.90846","0","A","5","A"
"9132","EDU_EXP","USD","_X","_T","_T","_T","GOV","_T","_Z","_Z","JM","2016","0","0","A","5","A"
"9133","EDU_EXP","USD","_X","_T","_T","_T","GOV","_T","_Z","_Z","JM","2017","0","0","A","5","A"
"9134","XUNIT","GNI_CAP","L4","_T","_T","_T","GOV","FFNTP","_Z","_Z","UY","2016","0","0","A","5","Z"
"9135","EDU_EXP","GOV_EXP_EDU","L02","_T","_T","CUR_TRF","GOV","_T","_Z","_Z","JM","2016","95.02989","0","A","5","A"
"9136","EDU_EXP","GOV_EXP_EDU","L02","_T","_T","CUR_TRF","GOV","_T","_Z","_Z","JM","2017","95.14224","0","A","5","A"
"9137","EDU_EXP","GDP","L3","_T","_T","_T","GOV","_T","_Z","_Z","TG","2016","0.43344","0","A","5","A"
"9138","XUNIT","GNI_CAP","L4","_T","_T","_T","GOV","FFNTP","_Z","_Z","CV","2016","0","0","A","5","A"
"9139","XUNIT","GNI_CAP","L4","_T","_T","_T","GOV","FFNTP","_Z","_Z","CV","2017","0","0","A","5","A"
"9140","XUNIT","USD","L4","_T","_T","CUR","GOV","FFNTP","_Z","_Z","AW","2016","0","0","A","5","Z"
"9141","XUNIT","PPP","L3","_T","_T","_T","GOV","FFNTP","_Z","_Z","GT","2016","323.04042","0","A","5","A"
"9142","XUNIT","PPP","L3","_T","_T","_T","GOV","FFNTP","_Z","_Z","GT","2017","322.71453","0","A","5","A"
"9143","EDU_EXP","GDP","L4","_T","_T","CUR","GOV","_T","_Z","_Z","SG","2016","0.19956","0","A","5","A"
"9144","EDU_EXP","PPP_CONST","L02","_T","_T","_T","GOV","_T","_Z","_Z","MY","2016","1415.77174","0","A","5","A"
"9145","EDU_EXP","PPP_CONST","L02","_T","_T","_T","GOV","_T","_Z","_Z","MY","2017","1387.53032","0","A","5","A"
"9146","EDU_EXP","GOV_EXP_T","L3","_T","_T","_T","GOV","_T","_Z","_Z","LK","2016","4.11146","0","A","5","A"
"9147","EDU_EXP","GOV_EXP_T","L3","_T","_T","_T","GOV","_T","_Z","_Z","LK","2017","3.43522","0","A","5","A"
"9148","EDU_EXP","CUR_EXP","L4","_T","_T","CUR","GOV","_T","_Z","_Z","GT","2016","0","0","A","5","Z"
"9149","EDU_EXP","CUR_EXP","L4","_T","_T","CUR","GOV","_T","_Z","_Z","GT","2017","0.08449","0","A","5","A"
"9150","EDU_EXP","USD_CONST","_X","_T","_T","_T","GOV","_T","_Z","_Z","AZ","2016","0","0","A","5","A"
"9151","XUNIT","PPP","L1","_T","_T","_T","GOV","FFNTR","_Z","_Z","AR","2016","3083.67722","0","A","5","A"
"9152","EDU_EXP","GOV_EXP_T","L1","_T","_T","_T","GOV","_T","_Z","_Z","HK","2016","3.86748","0","A","5","A"
"9153","EDU_EXP","GOV_EXP_T","L1","_T","_T","_T","GOV","_T","_Z","_Z","HK","2017","3.87034","0","A","5","A"
"9154","EDU_EXP","GOV_EXP_T","L2T4","C5","_T","_T","GOV","_T","_Z","_Z","IR","2016","2.03349","0","A","5","A"
"9155","EDU_EXP","GOV_EXP_T","L2T4","C5","_T","_T","GOV","_T","_Z","_Z","IR","2017","1.88706","0","A","5","A"
"9156","XUNIT","USD","L02","_T","_T","_T","GOV","FFNTP","_Z","_Z","RW","2016","121.62528","0","A","5","E"
"9157","XUNIT","PPP","L4","_T","_T","_T","GOV","FFNTP","_Z","_Z","GB","2016","0","0","A","5","Z"
"9158","EDU_EXP","EXP_T","L2_3","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","CV","2016","4.10035","0","A","5","A"
"9159","EDU_EXP","CUR_EXP","L4","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","CO","2016","0","0","A","5","Z"
"9160","EDU_EXP","CUR_EXP","L4","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","CO","2017","0","0","A","5","Z"
"9161","EDU_EXP","CUR_EXP","L3","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","MW","2016","76.48773","0","A","5","A"
"9162","XUNIT","PPP_CONST","L5T8","_T","_T","CUR","GOV","FFNTP","_Z","_Z","AR","2016","3242.61895","0","A","5","A"
"9163","XUNIT","USD","L2","_T","_T","_T","GOV","FFNTP","_Z","_Z","ML","2016","49.38061","0","A","5","A"
"9164","EDU_EXP","GOV_EXP_EDU","L02","_T","_T","_T","GOV","_T","_Z","_Z","SV","2016","9.24598","0","A","5","A"
"9165","EDU_EXP","GOV_EXP_EDU","L02","_T","_T","_T","GOV","_T","_Z","_Z","SV","2017","9.86862","0","A","5","A"
"9166","XUNIT","PPP_CONST","L2","_T","_T","_T","GOV","FFNTP","_Z","_Z","JM","2016","2381.87233","0","A","5","A"
"9167","XUNIT","PPP_CONST","L2","_T","_T","_T","GOV","FFNTP","_Z","_Z","JM","2017","2365.81716","0","A","5","A"
"9168","EDU_EXP","GNI","L2","_T","_T","_T","GOV","_T","_Z","_Z","WS","2016","0.45020","0","A","5","A"
"9169","EDU_EXP","GOV_EXP_EDU","L1","_T","_T","_T","GOV","_T","_Z","_Z","AD","2016","21.50379","0","A","5","A"
"9170","EDU_EXP","GOV_EXP_EDU","L1","_T","_T","_T","GOV","_T","_Z","_Z","AD","2017","22.04794","0","A","5","A"
"9171","EDU_EXP","EXP_T","L2_3","_T","INST_PUB","CUR","GOV","FFNTP","_Z","_Z","SC","2016","93.01007","0","A","5","A"
"9172","XUNIT","USD_CONST","L5T8","_T","_T","_T","GOV","FFNTR","_Z","_Z","BY","2016","856.05983","0","A","5","A"
"9173","XUNIT","USD_CONST","L5T8","_T","_T","_T","GOV","FFNTR","_Z","_Z","BY","2017","927.11127","0","A","5","A"
"9174","EDU_EXP","GDP","_T","_T","_T","_T","GOV","FFNTR","_Z","_Z","CD","2016","2.11869","0","A","5","E"
"9175","EDU_EXP","GDP","_T","_T","_T","_T","GOV","FFNTR","_Z","_Z","CD","2017","1.46951","0","A","5","E"
"9176","EDU_EXP","EXP_T","L2_3","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","SV","2016","18.68219","0","A","5","A"
"9177","EDU_EXP","GOV_EXP_T","_T","_T","_T","_T","GOV","_T","_Z","_Z","WS","2016","10.47922","0","A","5","A"
"9178","XUNIT","GDP_CAP","L5T8","_T","_T","_T","GOV","FFNTP","_Z","_Z","SV","2016","10.89146","0","A","5","A"
"9179","XUNIT","GDP_CAP","L5T8","_T","_T","_T","GOV","FFNTP","_Z","_Z","SV","2017","12.05030","0","A","5","A"
"9180","XUNIT","PPP","L3","_T","_T","_T","GOV","FFNTP","_Z","_Z","BF","2016","790.83918","0","A","5","A"
"9181","EDU_EXP","PPP_CONST","L02","_T","_T","_T","GOV","_T","_Z","_Z","MU","2016","15.66101","0","A","5","A"
"9182","EDU_EXP","PPP_CONST","L02","_T","_T","_T","GOV","_T","_Z","_Z","MU","2017","15.71369","0","A","5","A"
"9183","XUNIT","PPP_CONST","L5T8","_T","_T","_T","GOV","FFNTR","_Z","_Z","CL","2016","4619.76817","0","A","5","A"
"9184","XUNIT","USD","L2_3","_T","_T","_T","HH","FFNTR","_Z","_Z","KZ","2016","97.53358","0","A","5","A"
"9185","XUNIT","USD","L2_3","_T","_T","_T","HH","FFNTR","_Z","_Z","KZ","2017","109.82405","0","A","5","A"
"9186","XUNIT","USD","L4","_T","_T","CUR","GOV","FFNTP","_Z","_Z","ML","2016","722.45099","0","A","5","A"
"9187","EDU_EXP","GOV_EXP_T","_T","_T","_T","_T","GOV","_T","_Z","_Z","BN","2016","11.44195","0","A","5","A"
"9188","EDU_EXP","GNI","L2","_T","_T","_T","GOV","_T","_Z","_Z","JP","2016","0.65112","0","A","5","A"
"9189","EDU_EXP","PPP_CONST","L5T8","_T","_T","_T","GOV","_T","_Z","_Z","JP","2016","33817.21208","0","A","5","A"
"9190","EDU_EXP","USD_CONST","L4","_T","_T","_T","GOV","_T","_Z","_Z","TG","2016","0.90064","0","A","5","A"
"9191","EDU_EXP","GOV_EXP_EDU","L02","_T","_T","_T","GOV","_T","_Z","_Z","PE","2016","15.64468","0","A","5","A"
"9192","EDU_EXP","GOV_EXP_EDU","L02","_T","_T","_T","GOV","_T","_Z","_Z","PE","2017","16.00555","0","A","5","A"
"9193","EDU_EXP","GNI","L2","_T","_T","_T","GOV","_T","_Z","_Z","RW","2016","0.94054","0","A","5","E"
"9194","EDU_EXP","PPP_CONST","L4","_T","_T","_T","GOV","_T","_Z","_Z","MU","2016","28.01161","0","A","5","A"
"9195","EDU_EXP","PPP_CONST","L4","_T","_T","_T","GOV","_T","_Z","_Z","MU","2017","28.78724","0","A","5","A"
"9196","EDU_EXP","CUR_EXP","L3","_T","INST_PUB","CUR_COMPT","GOV","FFNTP","_T","_T","JM","2016","65.88499","0","A","5","A"
"9197","EDU_EXP","CUR_EXP","L3","_T","INST_PUB","CUR_COMPT","GOV","FFNTP","_T","_T","JM","2017","63.03926","0","A","5","A"
"9198","EDU_EXP","GDP","L2T4","C5","_T","_T","GOV","_T","_Z","_Z","NE","2016","0.20925","0","A","5","A"
"9199","EDU_EXP","GDP","L2T4","C5","_T","_T","GOV","_T","_Z","_Z","NE","2017","0.28976","0","A","5","A"
"9200","EDU_EXP","GNI","L2_3","_T","_T","_T","GOV","_T","_Z","_Z","RW","2016","1.91614","0","A","5","E"
"9201","EDU_EXP","GDP","L5T8","_T","INST_T","_T","GOV","_T","_Z","_Z","MD","2016","1.05858","0","A","5","A"
"9202","EDU_EXP","GDP","L5T8","_T","INST_T","_T","GOV","_T","_Z","_Z","MD","2017","0.87873","0","A","5","A"
"9203","EDU_EXP","GOV_EXP_T","L2","_T","_T","_T","GOV","_T","_Z","_Z","AM","2016","2.86091","0","A","5","A"
"9204","XUNIT","USD_CONST","L2_3","_T","_T","_T","GOV","FFNTP","_Z","_Z","VC","2016","1434.40681","0","A","5","A"
"9205","XUNIT","USD_CONST","L2_3","_T","_T","_T","GOV","FFNTP","_Z","_Z","VC","2017","1406.09648","0","A","5","A"
"9206","EDU_EXP","EXP_T","L2","_T","INST_PUB","CUR","GOV","FFNTP","_Z","_Z","SV","2016","94.12016","0","A","5","A"
"9207","EDU_EXP","EXP_T","L2","_T","INST_PUB","CUR","GOV","FFNTP","_Z","_Z","SV","2017","93.30272","0","A","5","A"
"9208","XUNIT","PPP_CONST","L1","_T","_T","_T","GOV","FFNTR","_Z","_Z","VC","2016","2065.91653","0","A","5","A"
"9209","XUNIT","PPP_CONST","L1","_T","_T","_T","GOV","FFNTR","_Z","_Z","VC","2017","2054.09107","0","A","5","A"
"9210","EDU_EXP","EXP_T","L4","_T","INST_PUB","CAP","GOV","FFNTP","_Z","_Z","KG","2016","0.71855","0","A","5","A"
"9211","XUNIT","GNI_CAP","L2_3","_T","_T","_T","GOV","FFNTP","_Z","_Z","SV","2016","14.15818","0","A","5","A"
"9212","XUNIT","GNI_CAP","L2_3","_T","_T","_T","GOV","FFNTP","_Z","_Z","SV","2017","16.54999","0","A","5","A"
"9213","XUNIT","PPP","L1","_T","_T","CUR","GOV","FFNTP","_Z","_Z","NZ","2016","6525.40795","0","A","5","A"
"9214","EDU_EXP","GDP","L02","_T","_T","CUR","GOV","_T","_Z","_Z","NE","2016","0.40843","0","A","5","A"
"9215","EDU_EXP","GDP","L02","_T","_T","CUR","GOV","_T","_Z","_Z","NE","2017","0.38112","0","A","5","A"
"9216","EDU_EXP","EXP_T","L2","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","GB","2016","22.41179","0","A","5","A"
"9217","EDU_EXP","EXP_T","L3","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","BN","2016","36.60162","0","A","5","A"
"9218","EDU_EXP","GDP","L1","_T","_T","_T","GOV","_T","_Z","_Z","AW","2016","1.69098","0","A","5","A"
"9219","XUNIT","USD_CONST","L2_3","_T","_T","_T","GOV","FFNTR","_Z","_Z","AD","2016","5076.02332","0","A","5","A"
"9220","XUNIT","USD_CONST","L2_3","_T","_T","_T","GOV","FFNTR","_Z","_Z","AD","2017","5163.93852","0","A","5","A"
"9221","EDU_EXP","GOV_EXP_T","_X","_T","_T","_T","GOV","_T","_Z","_Z","MO","2016","0","0","A","5","Z"
"9222","EDU_EXP","PPP","L02","_T","_T","_T","GOV","_T","_Z","_Z","MY","2016","1415.77174","0","A","5","A"
"9223","EDU_EXP","PPP","L02","_T","_T","_T","GOV","_T","_Z","_Z","MY","2017","1412.49639","0","A","5","A"
"9224","EDU_EXP","PPP","L5T8","_T","_T","_T","GOV","_T","_Z","_Z","SV","2016","152.27234","0","A","5","A"
"9225","EDU_EXP","PPP","L5T8","_T","_T","_T","GOV","_T","_Z","_Z","SV","2017","179.50897","0","A","5","A"
"9226","EDU_EXP","CUR_EXP","L02","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","GN","2016","0","0","A","5","A"
"9227","EDU_EXP","CUR_EXP","L02","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","GN","2017","0","0","A","5","A"
"9228","EDU_EXP","USD","L4","_T","_T","_T","GOV","_T","_Z","_Z","NZ","2016","253.04863","0","A","5","A"
"9229","EDU_EXP","CUR_EXP","L5T8","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","AR","2016","30.40083","0","A","5","A"
"9230","EDU_EXP","CUR_EXP","L3","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","UY","2016","5.74509","0","A","5","A"
"9231","EDU_EXP","USD_CONST","L2_3","_T","_T","_T","GOV","_T","_Z","_Z","SL","2016","13.04723","0","A","5","A"
"9232","EDU_EXP","USD_CONST","L2_3","_T","_T","_T","GOV","_T","_Z","_Z","SL","2017","34.73542","0","A","5","A"
"9233","XUNIT","PPP","L02","_T","_T","_T","GOV","FFNTR","_Z","_Z","CH","2016","12586.04821","0","A","5","A"
"9234","XUNIT","GDP_CAP","L2","_T","_T","_T","GOV","FFNTP","_Z","_Z","CL","2016","18.88800","0","A","5","A"
"9235","XUNIT","PPP","L2","_T","_T","_T","GOV","FFNTR","_Z","_Z","CR","2016","4178.95492","0","A","5","A"
"9236","XUNIT","USD","L02","_T","_T","CUR","GOV","FFNTP","_Z","_Z","GB","2016","4036.61192","0","A","5","A"
"9237","XUNIT","GDP_CAP","L1","_T","_T","_T","HH","FFNTR","_Z","_Z","UA","2016","1.28137","0","A","5","A"
"9238","EDU_EXP","GDP","L02","_T","_T","_T","GOV","FFNTR","_Z","_Z","TG","2016","0.08004","0","A","5","A"
"9239","XUNIT","USD_CONST","L1","_T","_T","_T","HH","FFNTR","_Z","_Z","DO","2016","685.30858","0","A","5","A"
"9240","XUNIT","USD_CONST","L1","_T","_T","_T","HH","FFNTR","_Z","_Z","DO","2017","705.07884","0","A","5","A"
